date,open,high,low,last,expiration_code,created_at,symbol_csi,numericdeliverymonth,expirydate,lastprice,volume,oi,totalvolume,totaloi,marketname,exchange,contractsize,category,pointvalue,unadjustedclose
2012-09-18,141.8,142.3,139.2,139.9,X12,1150,OJ2,201211,20121109,139.9,870,17077,1056,23153,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,139.9
2012-09-19,139.35,141.4,138.5,140.0,X12,1150,OJ2,201211,20121109,140.0,577,16933,771,23145,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,140.0
2012-09-20,140.55,141.3,138.15,139.45,X12,1150,OJ2,201211,20121109,139.45,1056,16544,1213,22824,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,139.45
2012-09-21,138.5,140.0,137.95,138.25,X12,1150,OJ2,201211,20121109,138.25,832,16246,1313,22817,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,138.25
2012-09-24,137.9,137.9,131.0,131.7,X12,1150,OJ2,201211,20121109,131.7,1569,15884,2160,22789,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,131.7
2012-09-25,131.7,131.7,126.95,127.85,X12,1150,OJ2,201211,20121109,127.85,1844,15337,2728,22717,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,127.85
2012-09-26,127.05,128.6,125.4,126.4,X12,1150,OJ2,201211,20121109,126.4,1434,14799,1967,22511,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.4
2012-09-27,126.4,129.75,125.7,127.8,X12,1150,OJ2,201211,20121109,127.8,2018,13962,3473,22627,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,127.8
2012-09-28,127.8,128.7,125.5,126.55,X12,1150,OJ2,201211,20121109,126.55,1884,13545,3212,23165,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.55
2012-10-01,126.2,128.0,125.5,127.0,X12,1150,OJ2,201211,20121109,127.0,1939,13277,3671,23802,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,127.0
2012-10-02,127.6,130.35,127.55,129.45,X12,1150,OJ2,201211,20121109,129.45,1286,12634,1820,23414,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,129.45
2012-10-03,129.9,129.9,128.45,129.4,X12,1150,OJ2,201211,20121109,129.4,825,12410,1404,23482,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,129.4
2012-10-04,129.8,129.9,128.4,128.9,X12,1150,OJ2,201211,20121109,128.9,782,12074,1619,23409,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,128.9
2012-10-05,129.65,129.7,127.6,128.5,X12,1150,OJ2,201211,20121109,128.5,953,11721,1742,23456,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,128.5
2012-10-08,128.1,128.4,125.65,126.15,X12,1150,OJ2,201211,20121109,126.15,875,11539,1446,23569,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.15
2012-10-09,126.0,127.1,125.05,125.4,X12,1150,OJ2,201211,20121109,125.4,1042,11299,1828,23610,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,125.4
2012-10-10,125.65,126.35,123.7,124.7,X12,1150,OJ2,201211,20121109,124.7,1139,11436,1625,23961,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,124.7
2012-10-11,123.9,133.35,122.1,127.0,X12,1150,OJ2,201211,20121109,127.0,1685,11283,2851,24236,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,127.0
2012-10-12,126.8,127.85,125.6,126.0,X12,1150,OJ2,201211,20121109,126.0,2338,11185,4718,25737,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.0
2012-10-15,125.9,126.3,123.95,125.7,X12,1150,OJ2,201211,20121109,125.7,707,9185,1328,24275,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,125.7
2012-10-16,125.7,126.9,124.55,126.45,F13,1150,OJ2,201301,20130110,126.45,941,11649,2246,24414,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.45
2012-10-17,126.4,130.5,125.55,130.05,F13,1150,OJ2,201301,20130110,130.05,786,11890,2186,24167,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,130.05
2012-10-18,129.9,130.5,126.95,127.75,F13,1150,OJ2,201301,20130110,127.75,935,12280,1827,24175,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,127.75
2012-10-19,127.55,128.55,125.5,126.75,F13,1150,OJ2,201301,20130110,126.75,1445,12906,2874,23461,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.75
2012-10-22,126.5,126.85,125.2,125.7,F13,1150,OJ2,201301,20130110,125.7,1206,13610,2354,23428,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,125.7
2012-10-23,125.7,126.8,124.15,124.55,F13,1150,OJ2,201301,20130110,124.55,913,13849,1546,23376,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,124.55
2012-10-24,124.85,124.85,122.3,124.3,F13,1150,OJ2,201301,20130110,124.3,1871,14415,3043,23098,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,124.3
2012-10-25,124.2,127.95,124.1,126.05,F13,1150,OJ2,201301,20130110,126.05,1265,14925,1948,23108,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.05
2012-10-26,126.35,126.9,124.7,125.5,F13,1150,OJ2,201301,20130110,125.5,1210,15381,2128,23065,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,125.5
2012-10-29,125.05,126.35,121.2,121.65,F13,1150,OJ2,201301,20130110,121.65,1619,16182,2740,23299,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,121.65
2012-10-30,121.95,122.8,120.5,120.95,F13,1150,OJ2,201301,20130110,120.95,1121,16743,2000,23225,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.95
2012-10-31,120.85,120.95,117.95,120.0,F13,1150,OJ2,201301,20130110,120.0,1805,16986,3049,23023,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.0
2012-11-01,120.45,125.45,119.05,119.45,F13,1150,OJ2,201301,20130110,119.45,1479,17112,1929,23032,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.45
2012-11-02,119.7,120.45,118.65,119.75,F13,1150,OJ2,201301,20130110,119.75,550,17194,691,23126,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.75
2012-11-05,119.5,121.35,119.35,120.25,F13,1150,OJ2,201301,20130110,120.25,398,17214,514,23133,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.25
2012-11-06,120.25,123.65,120.25,123.2,F13,1150,OJ2,201301,20130110,123.2,673,17135,1143,23177,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,123.2
2012-11-07,123.1,124.3,120.85,123.4,F13,1150,OJ2,201301,20130110,123.4,708,17118,980,23296,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,123.4
2012-11-08,123.4,123.9,121.6,122.9,F13,1150,OJ2,201301,20130110,122.9,489,16941,770,23261,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,122.9
2012-11-09,121.9,122.85,120.5,120.7,F13,1150,OJ2,201301,20130110,120.7,601,16953,1371,23094,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,120.7
2012-11-12,120.85,121.5,119.5,119.6,F13,1150,OJ2,201301,20130110,119.6,401,17017,566,22430,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,119.6
2012-11-13,120.8,123.35,120.0,123.05,F13,1150,OJ2,201301,20130110,123.05,578,16912,1127,22435,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,123.05
2012-11-14,123.0,127.1,123.0,126.3,F13,1150,OJ2,201301,20130110,126.3,1137,16671,1580,22266,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.3
2012-11-15,126.5,131.5,126.05,129.75,F13,1150,OJ2,201301,20130110,129.75,1436,16452,2171,22138,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,129.75
2012-11-16,130.95,132.85,129.5,130.8,F13,1150,OJ2,201301,20130110,130.8,989,16328,1236,22030,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,130.8
2012-11-19,130.5,131.25,127.8,130.55,F13,1150,OJ2,201301,20130110,130.55,904,16235,1447,22141,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,130.55
2012-11-20,130.1,136.8,129.3,135.5,F13,1150,OJ2,201301,20130110,135.5,2183,15888,2982,21864,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,135.5
2012-11-21,136.0,140.35,135.45,138.9,F13,1150,OJ2,201301,20130110,138.9,2370,15779,3272,21809,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,138.9
2012-11-23,138.45,140.5,135.25,139.5,F13,1150,OJ2,201301,20130110,139.5,1399,15910,1739,21899,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,139.5
2012-11-26,138.5,143.0,138.5,140.95,F13,1150,OJ2,201301,20130110,140.95,2032,15441,3033,21861,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,140.95
2012-11-27,140.95,142.6,137.85,139.55,F13,1150,OJ2,201301,20130110,139.55,1578,15464,2358,22036,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,139.55
2012-11-28,138.4,138.9,134.0,136.75,F13,1150,OJ2,201301,20130110,136.75,1409,15412,2028,22081,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,136.75
2012-11-29,137.5,140.2,136.75,137.6,F13,1150,OJ2,201301,20130110,137.6,1479,14728,2430,21972,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,137.6
2012-11-30,137.6,138.45,135.0,136.75,F13,1150,OJ2,201301,20130110,136.75,1979,14332,3362,22301,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,136.75
2012-12-03,135.9,140.6,135.2,135.9,F13,1150,OJ2,201301,20130110,135.9,1793,13895,2817,22406,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,135.9
2012-12-04,135.95,137.95,134.8,137.1,F13,1150,OJ2,201301,20130110,137.1,1954,12940,3416,22505,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,137.1
2012-12-05,137.05,139.7,135.8,137.95,F13,1150,OJ2,201301,20130110,137.95,963,12692,1749,22682,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,137.95
2012-12-06,137.95,139.5,136.85,138.7,F13,1150,OJ2,201301,20130110,138.7,1776,11514,5020,22776,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,138.7
2012-12-07,138.5,140.5,138.0,138.05,F13,1150,OJ2,201301,20130110,138.05,2206,10376,4165,23105,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,138.05
2012-12-10,138.25,140.4,138.25,138.85,F13,1150,OJ2,201301,20130110,138.85,834,10088,1571,23189,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,138.85
2012-12-11,138.9,147.5,138.85,143.4,F13,1150,OJ2,201301,20130110,143.4,2119,10575,3148,23931,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,143.4
2012-12-12,144.5,151.75,144.5,147.6,F13,1150,OJ2,201301,20130110,147.6,3288,10067,5926,24702,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,147.6
2012-12-13,147.6,153.65,146.4,150.75,H13,1150,OJ2,201303,20130308,150.75,2652,12109,5573,25612,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,150.75
2012-12-14,150.45,152.5,148.65,151.4,H13,1150,OJ2,201303,20130308,151.4,1399,12935,2831,25922,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,151.4
2012-12-17,150.75,152.35,147.85,151.75,H13,1150,OJ2,201303,20130308,151.75,1407,14012,3329,25980,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,151.75
2012-12-18,150.75,154.25,150.45,153.25,H13,1150,OJ2,201303,20130308,153.25,1668,15221,3709,26530,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,153.25
2012-12-19,153.3,157.75,152.4,155.25,H13,1150,OJ2,201303,20130308,155.25,2429,16738,4821,26646,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,155.25
2012-12-20,155.1,155.25,150.85,151.3,H13,1150,OJ2,201303,20130308,151.3,1351,16942,2620,26430,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,151.3
2012-12-21,151.35,152.1,146.45,147.5,H13,1150,OJ2,201303,20130308,147.5,1226,17196,2535,25402,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,147.5
2012-12-24,146.75,148.4,145.6,146.65,H13,1150,OJ2,201303,20130308,146.65,767,17563,1517,25265,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,146.65
2012-12-26,146.65,148.05,144.95,145.05,H13,1150,OJ2,201303,20130308,145.05,931,17662,1753,24775,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,145.05
2012-12-27,145.45,147.5,143.85,145.05,H13,1150,OJ2,201303,20130308,145.05,1494,18394,2837,24593,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,145.05
2012-12-28,145.85,145.85,137.25,139.75,H13,1150,OJ2,201303,20130308,139.75,1555,17960,2629,23819,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,139.75
2012-12-31,137.0,137.0,130.25,130.6,H13,1150,OJ2,201303,20130308,130.6,2722,17248,3552,22886,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,130.6
2013-01-02,130.8,131.25,127.25,129.85,H13,1150,OJ2,201303,20130308,129.85,2986,16283,3604,21639,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,129.85
2013-01-03,129.75,131.0,124.65,124.85,H13,1150,OJ2,201303,20130308,124.85,2980,15807,4059,21103,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,124.85
2013-01-04,125.25,128.9,123.9,126.2,H13,1150,OJ2,201303,20130308,126.2,1872,15720,2254,20993,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.2
2013-01-07,126.25,127.7,123.75,123.85,H13,1150,OJ2,201303,20130308,123.85,1745,15392,2266,20702,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,123.85
2013-01-08,124.3,125.7,122.45,122.6,H13,1150,OJ2,201303,20130308,122.6,1447,15096,1878,20527,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,122.6
2013-01-09,123.2,124.85,122.35,123.95,H13,1150,OJ2,201303,20130308,123.95,1407,15103,2095,20610,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,123.95
2013-01-10,124.2,127.15,124.2,125.65,H13,1150,OJ2,201303,20130308,125.65,1788,15227,2279,20575,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,125.65
2013-01-11,126.8,127.9,125.15,126.05,H13,1150,OJ2,201303,20130308,126.05,1408,15140,1776,20287,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.05
2013-01-14,126.55,128.45,124.15,124.75,H13,1150,OJ2,201303,20130308,124.75,1453,15266,2009,20549,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,124.75
2013-01-15,124.75,125.75,123.25,123.55,H13,1150,OJ2,201303,20130308,123.55,1223,15467,1843,21002,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,123.55
2013-01-16,123.25,127.15,123.15,125.55,H13,1150,OJ2,201303,20130308,125.55,1640,15480,1926,21008,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,125.55
2013-01-17,126.0,126.85,124.9,125.6,H13,1150,OJ2,201303,20130308,125.6,876,15412,1130,21111,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,125.6
2013-01-18,126.0,129.85,126.0,127.8,H13,1150,OJ2,201303,20130308,127.8,1858,14606,2120,20370,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,127.8
2013-01-22,127.75,131.05,127.25,128.45,H13,1150,OJ2,201303,20130308,128.45,2058,14415,2677,20335,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,128.45
2013-01-23,129.0,129.9,128.05,128.85,H13,1150,OJ2,201303,20130308,128.85,737,14247,994,20217,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,128.85
2013-01-24,128.85,130.05,126.25,126.45,H13,1150,OJ2,201303,20130308,126.45,1819,13766,2440,20118,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.45
2013-01-25,126.3,128.15,126.1,126.65,H13,1150,OJ2,201303,20130308,126.65,871,13687,1267,20226,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,126.65
2013-01-28,126.75,129.25,126.45,127.3,H13,1150,OJ2,201303,20130308,127.3,1146,13671,1373,20332,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,127.3
2013-01-29,128.05,128.5,126.9,127.55,H13,1150,OJ2,201303,20130308,127.55,619,13612,831,20362,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,127.55
2013-01-30,127.6,132.95,127.35,132.55,H13,1150,OJ2,201303,20130308,132.55,2230,13034,3202,20418,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,132.55
2013-01-31,132.85,136.45,132.05,132.95,H13,1150,OJ2,201303,20130308,132.95,2966,12967,4409,21018,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,132.95
2013-02-01,133.65,135.65,133.25,135.0,H13,1150,OJ2,201303,20130308,135.0,1840,11975,3333,21132,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,135.0
2013-02-04,136.0,137.2,132.9,133.65,H13,1150,OJ2,201303,20130308,133.65,1337,11622,1971,21105,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,133.65
2013-02-05,133.65,136.95,133.65,135.1,H13,1150,OJ2,201303,20130308,135.1,910,11457,1465,21168,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,135.1
2013-02-06,135.25,136.9,132.8,133.25,H13,1150,OJ2,201303,20130308,133.25,1757,10916,2619,21059,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,133.25
2013-02-07,133.25,136.15,132.55,134.35,H13,1150,OJ2,201303,20130308,134.35,1262,10512,1990,20598,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,134.35
2013-02-08,134.25,138.5,132.75,133.8,H13,1150,OJ2,201303,20130308,133.8,2106,10277,3199,20662,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,133.8
2013-02-11,134.2,135.25,133.45,134.65,H13,1150,OJ2,201303,20130308,134.65,909,9945,1711,20730,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,134.65
2013-02-12,134.55,141.55,133.8,141.2,H13,1150,OJ2,201303,20130308,141.2,3452,8882,6277,21007,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,141.2
2013-02-13,141.3,143.2,140.35,142.95,K13,1150,OJ2,201305,20130510,142.95,1640,10174,3583,21134,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,142.95
2013-02-14,142.95,144.3,142.3,144.2,K13,1150,OJ2,201305,20130510,144.2,1574,10786,3210,21285,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,144.2
2013-02-15,144.3,145.2,139.35,143.0,K13,1150,OJ2,201305,20130510,143.0,3131,12570,6207,21258,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,143.0
2013-02-19,143.05,143.3,137.5,138.1,K13,1150,OJ2,201305,20130510,138.1,1396,12981,2721,21089,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,138.1
2013-02-20,138.1,139.85,137.2,139.65,K13,1150,OJ2,201305,20130510,139.65,1413,13656,2447,21071,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,139.65
2013-02-21,138.6,142.65,138.45,142.1,K13,1150,OJ2,201305,20130510,142.1,1064,13941,1679,20972,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,142.1
2013-02-22,142.1,144.9,141.4,142.45,K13,1150,OJ2,201305,20130510,142.45,1168,14170,1654,20955,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,142.45
2013-02-25,143.4,144.45,142.8,142.95,K13,1150,OJ2,201305,20130510,142.95,1422,14599,2234,20905,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,142.95
2013-02-26,143.4,143.75,138.95,140.45,K13,1150,OJ2,201305,20130510,140.45,2157,15169,3385,20490,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,140.45
2013-02-27,140.9,141.9,138.65,138.85,K13,1150,OJ2,201305,20130510,138.85,1329,15387,2572,20285,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,138.85
2013-02-28,138.9,141.6,138.1,141.0,K13,1150,OJ2,201305,20130510,141.0,1448,15736,2454,20192,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,141.0
2013-03-01,140.2,140.65,133.2,134.15,K13,1150,OJ2,201305,20130510,134.15,2609,15027,3377,19286,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,134.15
2013-03-04,134.1,139.2,133.8,137.15,K13,1150,OJ2,201305,20130510,137.15,1730,14780,2049,19097,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,137.15
2013-03-05,137.1,137.5,135.1,136.7,K13,1150,OJ2,201305,20130510,136.7,1633,14239,2184,18662,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,136.7
2013-03-06,137.25,137.3,135.2,135.95,K13,1150,OJ2,201305,20130510,135.95,1155,14046,1842,18599,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,135.95
2013-03-07,136.05,138.0,135.2,137.75,K13,1150,OJ2,201305,20130510,137.75,1397,13893,1830,18583,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,137.75
2013-03-08,137.9,147.75,137.25,146.35,K13,1150,OJ2,201305,20130510,146.35,3437,14107,3963,18923,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,146.35
2013-03-11,146.6,150.7,145.2,149.45,K13,1150,OJ2,201305,20130510,149.45,1627,14188,2131,18166,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,149.45
2013-03-12,148.75,151.95,148.3,150.7,K13,1150,OJ2,201305,20130510,150.7,1335,14383,1534,18313,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,150.7
2013-03-13,151.3,153.5,148.9,150.6,K13,1150,OJ2,201305,20130510,150.6,1434,14542,1723,18503,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,150.6
2013-03-14,148.75,151.3,147.05,150.15,K13,1150,OJ2,201305,20130510,150.15,1203,14560,1290,18524,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,150.15
2013-03-15,151.0,152.9,148.95,152.4,K13,1150,OJ2,201305,20130510,152.4,1203,14507,1325,18484,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.4
2013-03-18,150.5,152.5,148.05,152.25,K13,1150,OJ2,201305,20130510,152.25,1172,14507,1264,18497,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.25
2013-03-19,152.15,153.1,151.15,152.85,K13,1150,OJ2,201305,20130510,152.85,750,14773,801,18772,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.85
2013-03-20,152.7,153.35,146.25,148.35,K13,1150,OJ2,201305,20130510,148.35,1799,14927,2044,18932,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,148.35
2013-03-21,147.25,151.9,147.25,150.75,K13,1150,OJ2,201305,20130510,150.75,1310,15020,1465,19018,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,150.75
2013-03-22,148.95,153.15,148.95,151.35,K13,1150,OJ2,201305,20130510,151.35,866,15174,965,19152,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,151.35
2013-03-25,152.5,153.2,151.35,152.6,K13,1150,OJ2,201305,20130510,152.6,919,15344,1054,19322,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.6
2013-03-26,152.7,153.2,151.8,152.15,K13,1150,OJ2,201305,20130510,152.15,930,15208,1467,19417,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.15
2013-03-27,152.15,152.4,149.75,150.2,K13,1150,OJ2,201305,20130510,150.2,959,15166,1315,19668,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,150.2
2013-03-28,150.45,151.4,147.05,148.35,K13,1150,OJ2,201305,20130510,148.35,2319,13742,3909,19564,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,148.35
2013-04-01,149.2,151.05,144.35,147.15,K13,1150,OJ2,201305,20130510,147.15,3107,12925,4885,20138,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,147.15
2013-04-02,147.8,155.2,147.2,152.75,K13,1150,OJ2,201305,20130510,152.75,2396,12067,3326,19667,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.75
2013-04-03,153.05,153.05,148.75,152.65,K13,1150,OJ2,201305,20130510,152.65,1709,11671,2219,19544,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.65
2013-04-04,152.25,155.15,150.35,154.0,K13,1150,OJ2,201305,20130510,154.0,1931,11459,2918,19732,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,154.0
2013-04-05,154.7,161.6,153.35,160.95,K13,1150,OJ2,201305,20130510,160.95,3096,11785,4122,20371,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,160.95
